all_name,Hub name,lato/stricto,Family ID,Family name,Family name (JP),GL,SF,WF,YL,status,message
ホソバアメリカシャクナゲ,ホソバアメリカシャクナゲ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13857,確定,
ホソバシャクナゲ,ホソバシャクナゲ,,408,Ericaceae,ツツジ,GL_07043,#N/A,WF_05833,YL_14009,確定,
ホソバノハナヒリノキ,ハナヒリノキ,狭義,408,Ericaceae,ツツジ,GL_06923,#N/A,WF_05950,YL_13843,確定,
ホツツジ,ホツツジ,,408,Ericaceae,ツツジ,GL_06903,#N/A,WF_05798,YL_13818,確定,
ホナガアセビ,ホナガアセビ,,408,Ericaceae,ツツジ,GL_06956,#N/A,#N/A,YL_13896,確定,
ホナガスノキ,ナガボナツハゼ,,408,Ericaceae,ツツジ,GL_07176,#N/A,WF_05969,YL_14197,確定,
ホナガナツハゼ,ナガボナツハゼ,,408,Ericaceae,ツツジ,GL_07176,#N/A,WF_05969,YL_14197,確定,
ホナガホツツジ,ミヤマホツツジ,,408,Ericaceae,ツツジ,GL_06902,#N/A,WF_05797,YL_13817,確定,
ホナガミヤマホツツジ,ミヤマホツツジ,,408,Ericaceae,ツツジ,GL_06902,#N/A,WF_05797,YL_13817,確定,
ホヨシミツバツツジ,ホヨシミツバツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14115,確定,
ホリシャツツジ,アカゲツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14071,確定,
ホロムイツツジ,ヤチツツジ,,408,Ericaceae,ツツジ,GL_06899,#N/A,WF_05945,YL_13813,確定,
ホンキリシマ,キリシマツツジ,,408,Ericaceae,ツツジ,GL_07142,#N/A,WF_05889,YL_14150,確定,
ホンコンミツバツツジ,ホンコンミツバツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13958,確定,
ホンシャクナゲ,ホンシャクナゲ,,408,Ericaceae,ツツジ,GL_07008,#N/A,WF_05827,YL_13966,確定,
マルバウスゴ,マルバウスゴ,,408,Ericaceae,ツツジ,GL_07175,#N/A,WF_05985,YL_14196,確定,
マルバウスノキ,ウスノキ,狭義,408,Ericaceae,ツツジ,GL_07159,#N/A,WF_05975,YL_14176,確定,ウスノキ狭義/マルバウスノキ
マルバウスノキ,マルバウスノキ,,408,Ericaceae,ツツジ,GL_07158,#N/A,WF_05977,#N/A,確定,ウスノキ狭義/マルバウスノキ
マルバカクミスノキ,ウスノキ,狭義,408,Ericaceae,ツツジ,GL_07159,#N/A,WF_05975,YL_14176,確定,
マルバカクミノスノキ,ウスノキ,狭義,408,Ericaceae,ツツジ,GL_07159,#N/A,WF_05975,YL_14176,確定,
マルバサツキ,マルバサツキ,広義,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13956,確定,マルバサツキ広義/狭義
マルバサツキ,マルバサツキ,狭義,408,Ericaceae,ツツジ,GL_07002,#N/A,WF_05875,#N/A,確定,マルバサツキ広義/狭義
マルバノイチヤクソウ,マルバノイチヤクソウ,,408,Ericaceae,ツツジ,GL_06968,#N/A,WF_05793,YL_13914,確定,
マルバノエゾクロウスゴ,ミヤマエゾクロウスゴ,,408,Ericaceae,ツツジ,GL_07169,#N/A,WF_05983,YL_14191,確定,
マルミノギンリョウソウ,ギンリョウソウ,,408,Ericaceae,ツツジ,GL_06945,#N/A,WF_05783,YL_13881,確定,
ミカワツツジ,ミカワツツジ,,408,Ericaceae,ツツジ,GL_07019,#N/A,WF_05885,YL_13977,確定,
ミツバツツジ,ミツバツツジ,,408,Ericaceae,ツツジ,GL_06997,#N/A,WF_05900,YL_13951,確定,
ミネズオウ,ミネズオウ,,408,Ericaceae,ツツジ,GL_06937,#N/A,WF_05801,YL_13868,確定,
ミヤコツツジ,ミヤコツツジ,,408,Ericaceae,ツツジ,GL_07147,#N/A,WF_05865,YL_14160,確定,
ミヤビミツバツツジ,ミヤビミツバツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13929,確定,
ミヤマエゾクロウスゴ,ミヤマエゾクロウスゴ,,408,Ericaceae,ツツジ,GL_07169,#N/A,WF_05983,YL_14191,確定,
ミヤマキリシマ,ミヤマキリシマ,,408,Ericaceae,ツツジ,GL_07027,#N/A,WF_05891,YL_13986,確定,
ミヤマクロウスゴ,クロウスゴ,広義,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14188,確定,クロウスゴ広義/狭義
ミヤマクロウスゴ,クロウスゴ,狭義,408,Ericaceae,ツツジ,GL_07170,#N/A,WF_05982,#N/A,確定,クロウスゴ広義/狭義
ミヤマツツジ,ムラサキヤシオツツジ,,408,Ericaceae,ツツジ,GL_06971,#N/A,WF_05841,YL_13918,確定,
ミヤマドウダン,ミヤマドウダン,,408,Ericaceae,ツツジ,GL_06910,#N/A,#N/A,YL_13826,確定,
ミヤマホツツジ,ミヤマホツツジ,,408,Ericaceae,ツツジ,GL_06902,#N/A,WF_05797,YL_13817,確定,
ムギコバノミツバツツジ,ムギコバノミツバツツジ,,408,Ericaceae,ツツジ,GL_07073,#N/A,WF_05922,YL_14057,確定,
ムサシミツバツツジ,ムサシミツバツツジ,,408,Ericaceae,ツツジ,GL_07146,#N/A,WF_05911,YL_14159,確定,
ムニンシャシャンボ,ムニンシャシャンボ,,408,Ericaceae,ツツジ,GL_07152,#N/A,WF_05963,YL_14166,確定,
ムニンツツジ,ムニンツツジ,,408,Ericaceae,ツツジ,GL_06983,#N/A,WF_05857,YL_13932,確定,
ムヨウイチヤクソウ,ムヨウイチヤクソウ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13908,確定,
ムラサキオンツツジ,サクラオンツツジ,,408,Ericaceae,ツツジ,GL_07144,#N/A,#N/A,YL_14157,確定,サクラオンツツジ/ムラサキオンツツジ
ムラサキオンツツジ,ムラサキオンツツジ,,408,Ericaceae,ツツジ,GL_07112,#N/A,WF_05895,YL_14111,確定,サクラオンツツジ/ムラサキオンツツジ
ムラサキツリガネツツジ,ムラサキツリガネツツジ,,408,Ericaceae,ツツジ,GL_07038,#N/A,WF_05845,YL_13874,確定,
ムラサキヤシオツツジ,ムラサキヤシオツツジ,,408,Ericaceae,ツツジ,GL_06971,#N/A,WF_05841,YL_13918,確定,
ムラサキヤマツツジ,ミカワツツジ,,408,Ericaceae,ツツジ,GL_07019,#N/A,WF_05885,YL_13977,確定,ミカワツツジ/ヤマツツジ
ムラサキヤマツツジ,ヤマツツジ,,408,Ericaceae,ツツジ,GL_07017,#N/A,WF_05883,YL_13974,確定,ミカワツツジ/ヤマツツジ
ムラサキリュウキュウ,ムラサキリュウキュウ,,408,Ericaceae,ツツジ,GL_07132,#N/A,#N/A,YL_14136,確定,
ムラサキリュウキュウツツジ,ムラサキリュウキュウ,,408,Ericaceae,ツツジ,GL_07132,#N/A,#N/A,YL_14136,確定,
メンツツジ,フジツツジ,,408,Ericaceae,ツツジ,GL_07096,#N/A,WF_05890,YL_14094,確定,
モウセンツツジ,モウセンツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13998,確定,
モチツツジ,モチツツジ,,408,Ericaceae,ツツジ,GL_07041,#N/A,WF_05864,YL_14002,確定,
モノベミツバツツジ,モノベミツバツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14060,確定,
モモケラマ,モモケラマ,,408,Ericaceae,ツツジ,GL_07085,#N/A,#N/A,YL_14079,確定,
モリシャクナゲ,モリシャクナゲ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14051,確定,
ヤエエンシュウ,ヤエホソバシャクナゲ,,408,Ericaceae,ツツジ,GL_07046,#N/A,#N/A,YL_14012,確定,
ヤエキバナシャクナゲ,ヤエキバナシャクナゲ,,408,Ericaceae,ツツジ,GL_06980,#N/A,#N/A,YL_13927,確定,
ヤエザキニッコウキバナシャクナゲ,ヤエザキニッコウキバナシャクナゲ,,408,Ericaceae,ツツジ,GL_07141,#N/A,#N/A,YL_14149,確定,
ヤエザキヤマツツジ,ヤエザキヤマツツジ,,408,Ericaceae,ツツジ,GL_07015,#N/A,#N/A,YL_13972,確定,
ヤエハクサンシャクナゲ,ネモトシャクナゲ,,408,Ericaceae,ツツジ,GL_06985,#N/A,WF_05823,YL_13936,確定,
ヤエホソバシャクナゲ,ヤエホソバシャクナゲ,,408,Ericaceae,ツツジ,GL_07046,#N/A,#N/A,YL_14012,確定,
ヤエミヤマキリシマ,ヤエミヤマキリシマ,,408,Ericaceae,ツツジ,GL_07029,#N/A,#N/A,YL_13988,確定,
ヤエヤマセイシカ,セイシカ,広義,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14000,確定,セイシカ広義/狭義
ヤエヤマセイシカ,セイシカ,狭義,408,Ericaceae,ツツジ,GL_07040,#N/A,WF_05927,#N/A,確定,セイシカ広義/狭義
ヤクシマアセビ,ヤクシマアセビ,,408,Ericaceae,ツツジ,GL_06958,#N/A,WF_05958,YL_13899,確定,
ヤクシマシャクナゲ,ヤクシマシャクナゲ,,408,Ericaceae,ツツジ,GL_07117,#N/A,WF_05831,YL_14117,確定,
ヤクシマヒカゲツツジ,ヒカゲツツジ,広義,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_13983,確定,ヒカゲツツジ広義/狭義
ヤクシマヒカゲツツジ,ヒカゲツツジ,狭義,408,Ericaceae,ツツジ,GL_07025,#N/A,WF_05815,#N/A,確定,ヒカゲツツジ広義/狭義
ヤクシマホツツジ,ホツツジ,,408,Ericaceae,ツツジ,GL_06903,#N/A,WF_05798,YL_13818,確定,
ヤクシマミツバツツジ,ヤクシマミツバツツジ,,408,Ericaceae,ツツジ,GL_07115,#N/A,WF_05918,YL_14114,確定,
ヤクシマヤマツツジ,ヤクシマヤマツツジ,,408,Ericaceae,ツツジ,GL_07114,#N/A,WF_05863,YL_14113,確定,
ヤクシマヨウラク,ヤクシマヨウラクツツジ,,408,Ericaceae,ツツジ,GL_07118,#N/A,WF_05850,YL_14118,確定,
ヤクシマヨウラクツツジ,ヤクシマヨウラクツツジ,,408,Ericaceae,ツツジ,GL_07118,#N/A,WF_05850,YL_14118,確定,
ヤチツツジ,ヤチツツジ,,408,Ericaceae,ツツジ,GL_06899,#N/A,WF_05945,YL_13813,確定,
ヤドリコケモモ,オオバコケモモ,,408,Ericaceae,ツツジ,#N/A,#N/A,WF_05965,YL_14170,確定,オオバコケモモ/ヤドリコケモモ
ヤドリコケモモ,ヤドリコケモモ,,408,Ericaceae,ツツジ,GL_07151,#N/A,#N/A,YL_14165,確定,オオバコケモモ/ヤドリコケモモ
ヤナギバスノキ,クロミウスノキ,,408,Ericaceae,ツツジ,GL_07186,#N/A,#N/A,YL_14212,確定,
ヤマツツジ,ヤマツツジ,,408,Ericaceae,ツツジ,GL_07017,#N/A,WF_05883,YL_13974,確定,
ユウバリツガザクラ,ユウバリツガザクラ,,408,Ericaceae,ツツジ,GL_06950,#N/A,WF_05804,YL_13888,確定,
ユウレイソウモドキ,ギンリョウソウモドキ,,408,Ericaceae,ツツジ,GL_06944,#N/A,WF_05782,YL_13880,確定,
ユウレイタケ,ギンリョウソウ,,408,Ericaceae,ツツジ,GL_06945,#N/A,WF_05783,YL_13881,確定,
ユウレイタケモドキ,ギンリョウソウモドキ,,408,Ericaceae,ツツジ,GL_06944,#N/A,WF_05782,YL_13880,確定,
ユキグニミツバツツジ,ユキグニミツバツツジ,,408,Ericaceae,ツツジ,GL_07034,#N/A,WF_05912,YL_13995,確定,
ユキグルマ,ユキグルマ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14008,確定,
ユキヤシオ,ユキヤシオ,,408,Ericaceae,ツツジ,GL_07066,#N/A,#N/A,YL_14046,確定,
ヨウラクツツジ,ヨウラクツツジ,,408,Ericaceae,ツツジ,GL_07032,#N/A,WF_05849,YL_13991,確定,
ヨドガワツツジ,ヨドガワツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14120,確定,
ランダイアクシバ,ランダイアクシバ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14180,確定,
ランダイシャシャンボ,ランダイシャシャンボ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14195,確定,
ランダイヒカゲツツジ,ランダイヒカゲツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14042,確定,
リュウキュウアセビ,リュウキュウアセビ,,408,Ericaceae,ツツジ,GL_06959,#N/A,WF_05959,YL_13900,確定,
リュウキュウツツジ,リュウキュウツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,WF_05868,YL_14144,確定,
レンゲツツジ,レンゲツツジ,,408,Ericaceae,ツツジ,GL_07050,#N/A,WF_05834,YL_14019,確定,
レンゲボタン,レンゲボタン,,408,Ericaceae,ツツジ,#N/A,#N/A,#N/A,YL_14023,確定,
ワタナベミツバツツジ,クラタミツバツツジ/ワタナベミツバツツジ,,408,Ericaceae,ツツジ,GL_07137,#N/A,#N/A,YL_14141,確定,
大紫,オオムラサキ,,408,Ericaceae,ツツジ,#N/A,#N/A,WF_05861,YL_14156,確定,
大霧島,ヒラドツツジ,,408,Ericaceae,ツツジ,#N/A,#N/A,WF_05860,YL_14155,確定,
中霧島,中霧島,,408,Ericaceae,ツツジ,#N/A,#N/A,WF_05862,#N/A,確定,
タイワンヤッコソウ,ヤッコソウ,,409,Mitrastemonaceae,ヤッコソウ,GL_07187,#N/A,WF_05780,YL_14213,確定,
ヒシガタヤッコソウ,ヤッコソウ,,409,Mitrastemonaceae,ヤッコソウ,GL_07187,#N/A,WF_05780,YL_14213,確定,
ヤッコソウ,ヤッコソウ,,409,Mitrastemonaceae,ヤッコソウ,GL_07187,#N/A,WF_05780,YL_14213,確定,
クサミズキ,クサミズキ,,411,Icacinaceae,クロタキカズラ,GL_07190,#N/A,WF_05995,YL_14217,確定,
クロタキカズラ,クロタキカズラ,,411,Icacinaceae,クロタキカズラ,GL_07188,#N/A,WF_05994,YL_14214,確定,
トウクロタキカズラ,トウクロタキカズラ,,411,Icacinaceae,クロタキカズラ,#N/A,#N/A,#N/A,YL_14215,確定,
ワダツミノキ,ワダツミノキ,,411,Icacinaceae,クロタキカズラ,GL_07189,#N/A,WF_05996,YL_14216,確定,
トチュウ,トチュウ,,413,Eucommiaceae,トチュウ,#N/A,#N/A,#N/A,YL_14218,確定,
アオキ,アオキ,,414,Garryaceae,アオキ,GL_07197,#N/A,WF_05997,YL_14229,確定,
アオバナアオキ,アオバナアオキ,,414,Garryaceae,アオキ,GL_07193,#N/A,#N/A,YL_14223,確定,
ウチダシヒメアオキ,ウチダシヒメアオキ,,414,Garryaceae,アオキ,GL_07196,#N/A,#N/A,YL_14228,確定,
キミノアオキ,キミノアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14222,確定,
シナアオキ,タイワンアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14219,確定,
シロミノアオキ,シロミノアオキ,,414,Garryaceae,アオキ,GL_07192,#N/A,#N/A,YL_14221,確定,
タイワンアオキ,タイワンアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14219,確定,
ナガバチャボアオキ,ヒメアオキ,,414,Garryaceae,アオキ,GL_07194,#N/A,WF_05998,YL_14226,確定,
ナカフアオキ,ナカフアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14225,確定,
ナンゴクアオキ,アオキ,,414,Garryaceae,アオキ,GL_07197,#N/A,WF_05997,YL_14229,確定,アオキ/ナンゴクアオキ
ナンゴクアオキ,ナンゴクアオキ,,414,Garryaceae,アオキ,GL_07198,#N/A,#N/A,YL_14230,確定,アオキ/ナンゴクアオキ
ヒゴアオキ,ナンゴクアオキ,,414,Garryaceae,アオキ,GL_07198,#N/A,#N/A,YL_14230,確定,
ヒマラヤアオキ,ヒマラヤアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14220,確定,
ヒメアオキ,ヒメアオキ,,414,Garryaceae,アオキ,GL_07194,#N/A,WF_05998,YL_14226,確定,
ヒロハノアオキ,アオキ,,414,Garryaceae,アオキ,GL_07197,#N/A,WF_05997,YL_14229,確定,アオキ/ヒロハノアオキ
ヒロハノアオキ,ヒロハノアオキ,,414,Garryaceae,アオキ,GL_07191,#N/A,#N/A,#N/A,確定,アオキ/ヒロハノアオキ
フイリアオキ,フイリアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14231,確定,
フイリチャボアオキ,ホシテンヒメアオキ,,414,Garryaceae,アオキ,GL_07195,#N/A,#N/A,YL_14227,確定,
フクリンアオキ,フクリンアオキ,,414,Garryaceae,アオキ,#N/A,#N/A,#N/A,YL_14224,確定,
ホシテンヒメアオキ,ホシテンヒメアオキ,,414,Garryaceae,アオキ,GL_07195,#N/A,#N/A,YL_14227,確定,
アオイゴケモドキ,アオイゴケモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14359,確定,
アオイモドキ,アオイゴケモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14359,確定,アオイゴケモドキ/エノキアオイ
アオキヌタソウ,アオキヌタソウ,,415,Rubiaceae,アカネ,GL_07231,#N/A,#N/A,YL_14305,確定,
アカキナノキ,アカキナノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14253,確定,
アカゾメムグラ,アカゾメムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14241,確定,
アカダマカズラ,コバノアカダマカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14365,確定,
アカネ,アカネ,,415,Rubiaceae,アカネ,GL_07318,#N/A,WF_06099,YL_14474,確定,
アカネムグラ,アカゾメムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14241,確定,アカゾメムグラ/アカネムグラ
アカネムグラ,アカネムグラ,,415,Rubiaceae,アカネ,GL_07324,#N/A,WF_06102,YL_14481,確定,アカゾメムグラ/アカネムグラ
アカバナヤエムグラ,ハナヤエムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14495,確定,
アカミズキ,アカミズキ,,415,Rubiaceae,アカネ,GL_07334,#N/A,WF_06113,YL_14524,確定,
アカミノアカネ,アカミノアカネ,,415,Rubiaceae,アカネ,GL_07321,#N/A,#N/A,YL_14478,確定,
アカミミズ,アカミズキ,,415,Rubiaceae,アカネ,GL_07334,#N/A,WF_06113,YL_14524,確定,
アカミミズキ,アカミズキ,,415,Rubiaceae,アカネ,GL_07334,#N/A,WF_06113,YL_14524,確定,
アケボノムグラ,アケボノムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14454,確定,
アケボノヤイトバナ,アケボノヤイトバナ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14443,確定,
アツバシマザクラ,アツバシマザクラ,,415,Rubiaceae,アカネ,GL_07267,#N/A,WF_06071,YL_14404,確定,
アマミアワゴケ,アマミアワゴケ,,415,Rubiaceae,アカネ,GL_07307,#N/A,WF_06083,YL_14439,確定,
アマミイナモリ,アマミイナモリ,,415,Rubiaceae,アカネ,GL_07299,#N/A,WF_06084,YL_14429,確定,
アメリカハリフタバ,アメリカハリフタバ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14500,確定,
アメリカムグラ,アメリカムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14504,確定,
アラゲカギカズラ,アラゲカギカズラ,,415,Rubiaceae,アカネ,GL_07332,#N/A,#N/A,YL_14523,確定,
アラビアコーヒーノキ,コーヒーノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14255,確定,
アリサンアワゴケ,アリサンアワゴケ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14425,確定,
アリドオシ,アリドオシ,,415,Rubiaceae,アカネ,GL_07208,#N/A,WF_06008,YL_14264,確定,
アワゴケムグラ,アワゴケムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14428,確定,
イソイナモリソウ,ソナレムグラ,狭義,415,Rubiaceae,アカネ,GL_07270,#N/A,WF_06069,YL_14407,確定,
イトムグラ,イトムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14307,確定,
イトヨツバムグラ,イトヨツバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14339,確定,
イナモリソウ,イナモリソウ,,415,Rubiaceae,アカネ,GL_07309,#N/A,WF_06090,YL_14456,確定,
イボミヤエムグラ,イボミヤエムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14342,確定,
イリオモテソウ,イリオモテソウ,,415,Rubiaceae,アカネ,GL_07202,#N/A,WF_06002,YL_14237,確定,
イワシチョウゲ,イワシチョウゲ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14399,確定,
イワヅタイ,シラタマカズラ,,415,Rubiaceae,アカネ,GL_07317,#N/A,WF_06094,YL_14467,確定,
インドアカネ,インドアカネ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14482,確定,
インドハリザクロ,インドハリザクロ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14505,確定,
ウスイロカワラマツバ,キバナカワラマツバ,広義,415,Rubiaceae,アカネ,GL_07252,#N/A,#N/A,YL_14344,確定,キバナカワラマツバ広義/狭義2
ウスイロカワラマツバ,キバナカワラマツバ,狭義2,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14346,確定,キバナカワラマツバ広義/狭義2
ウスキカワラマツバ,ウスキカワラマツバ,,415,Rubiaceae,アカネ,GL_07256,#N/A,#N/A,#N/A,確定,ウスキカワラマツバ/エゾノカワラマツバ
ウスキカワラマツバ,エゾノカワラマツバ,,415,Rubiaceae,アカネ,GL_07254,#N/A,WF_06020,YL_14347,確定,ウスキカワラマツバ/エゾノカワラマツバ
ウスゲオオキヌタソウ,オオキヌタソウ,狭義,415,Rubiaceae,アカネ,GL_07320,#N/A,WF_06097,YL_14477,確定,
ウスバルリミノキ,ウスバルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14395,確定,
ウスユキムグラ,ウスユキムグラ,,415,Rubiaceae,アカネ,GL_07243,#N/A,WF_06017,YL_14326,確定,
ウミマサキ,ミズバヒルギ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14490,確定,
エゾオオキヌタソウ,オオキヌタソウ,狭義,415,Rubiaceae,アカネ,GL_07320,#N/A,WF_06097,YL_14477,確定,
エゾカワラマツバ,エゾノカワラマツバ,,415,Rubiaceae,アカネ,GL_07254,#N/A,WF_06020,YL_14347,確定,
エゾキヌタソウ,エゾキヌタソウ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14281,確定,エゾキヌタソウ広義/狭義
エゾキヌタソウ,エゾキヌタソウ,狭義,415,Rubiaceae,アカネ,GL_07218,#N/A,WF_06045,YL_14284,確定,エゾキヌタソウ広義/狭義
エゾノカワラマツバ,エゾノカワラマツバ,,415,Rubiaceae,アカネ,GL_07254,#N/A,WF_06020,YL_14347,確定,
エゾノケカワラマツバ,エゾノケカワラマツバ,,415,Rubiaceae,アカネ,GL_07258,#N/A,#N/A,YL_14350,確定,
エゾノヨツバムグラ,エゾノヨツバムグラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14296,確定,エゾノヨツバムグラ広義/狭義
エゾノヨツバムグラ,エゾノヨツバムグラ,狭義,415,Rubiaceae,アカネ,GL_07224,#N/A,WF_06043,YL_14298,確定,エゾノヨツバムグラ広義/狭義
エゾムグラ,エゾムグラ,,415,Rubiaceae,アカネ,GL_07232,#N/A,WF_06028,YL_14308,確定,
オオアカネ,アカネムグラ,,415,Rubiaceae,アカネ,GL_07324,#N/A,WF_06102,YL_14481,確定,アカネムグラ/オオアカネ
オオアカネ,オオアカネ,,415,Rubiaceae,アカネ,GL_07323,#N/A,WF_06100,YL_14480,確定,アカネムグラ/オオアカネ
オオアリドオシ,オオアリドオシ,,415,Rubiaceae,アカネ,GL_07209,#N/A,WF_06010,YL_14267,確定,
オオイナモリ,オオイナモリ,,415,Rubiaceae,アカネ,GL_07301,#N/A,#N/A,YL_14433,確定,
オオキヌタソウ,オオキヌタソウ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14475,確定,オオキヌタソウ広義/狭義
オオキヌタソウ,オオキヌタソウ,狭義,415,Rubiaceae,アカネ,GL_07320,#N/A,WF_06097,YL_14477,確定,オオキヌタソウ広義/狭義
オオキバナノカワラマツバ,キバナカワラマツバ,広義,415,Rubiaceae,アカネ,GL_07252,#N/A,#N/A,YL_14344,確定,
オオシマアリドオシ,オオシマアリドオシ,,415,Rubiaceae,アカネ,GL_07215,#N/A,#N/A,YL_14270,確定,
オオシラタマカズラ,オオシラタマカズラ,,415,Rubiaceae,アカネ,GL_07314,#N/A,WF_06095,YL_14462,確定,
オオソナレムグラ,オオソナレムグラ,,415,Rubiaceae,アカネ,GL_07269,#N/A,WF_06070,YL_14406,確定,
オオツルハナガサ,オオツルハナガサ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14254,確定,
オオバコンロンカ,オオバコンロンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14412,確定,
オオハシカグサ,オオハシカグサ,,415,Rubiaceae,アカネ,GL_07294,#N/A,WF_06079,YL_14419,確定,
オオバジュズネノキ,ジュズネノキ,,415,Rubiaceae,アカネ,GL_07214,#N/A,WF_06006,YL_14269,確定,
オオバノアリドオシ,ジュズネノキ,,415,Rubiaceae,アカネ,GL_07214,#N/A,WF_06006,YL_14269,確定,
オオバノヤエムグラ,オオバノヤエムグラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06029,YL_14324,確定,オオバノヤエムグラ広義/狭義
オオバノヤエムグラ,オオバノヤエムグラ,狭義,415,Rubiaceae,アカネ,GL_07242,#N/A,#N/A,#N/A,確定,オオバノヤエムグラ広義/狭義
オオバノヨツバムグラ,エゾノヨツバムグラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14296,確定,エゾノヨツバムグラ広義/オオバノヨツバムグラ
オオバノヨツバムグラ,オオバノヨツバムグラ,,415,Rubiaceae,アカネ,GL_07223,#N/A,WF_06042,YL_14297,確定,エゾノヨツバムグラ広義/オオバノヨツバムグラ
オオバミサオノキ,オオバミサオノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14455,確定,
オオバルリミノキ,オオバルリミノキ,,415,Rubiaceae,アカネ,GL_07284,#N/A,WF_06061,YL_14397,確定,
オオフタバムグラ,オオフタバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06055,YL_14371,確定,
オオヤエクチナシ,ヤエクチナシ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14356,確定,
オオヤマムグラ,オオヤマムグラ/オヤマムグラ,,415,Rubiaceae,アカネ,GL_07239,#N/A,WF_06034,YL_14322,確定,
オガサワラクチナシ,オガサワラクチナシ,,415,Rubiaceae,アカネ,GL_07259,#N/A,WF_06051,YL_14351,確定,
オガサワラボチョウジ,オガサワラボチョウジ,,415,Rubiaceae,アカネ,GL_07315,#N/A,WF_06096,YL_14464,確定,
オキナワイナモリ,オオイナモリ,,415,Rubiaceae,アカネ,GL_07301,#N/A,#N/A,YL_14433,確定,
オキナワジュズネノキ,リュウキュウアリドオシ,,415,Rubiaceae,アカネ,GL_07206,#N/A,WF_06005,YL_14261,確定,
