row,record_id,insect_id,plant_name,filled_family,ylist_canonical,ylist_scientific_name,factcheck_source
15201,hostplant-910692,species-22155,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15202,hostplant-910693,species-22046,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15203,hostplant-910694,species-22498,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15204,hostplant-910695,species-22647,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15205,hostplant-910696,species-22507,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15206,hostplant-910697,species-22185,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15207,hostplant-910698,species-22354,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15208,hostplant-910699,species-22195,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15209,hostplant-910700,species-22216,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15210,hostplant-910701,species-22272,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15211,hostplant-910702,species-22283,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15212,hostplant-910703,species-22324,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15213,hostplant-910704,species-22179,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15214,hostplant-910705,species-21876,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15215,hostplant-910706,species-21880,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15216,hostplant-910707,species-21898,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15217,hostplant-910708,species-22015,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15218,hostplant-910709,species-22045,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15219,hostplant-910710,species-21976,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15220,hostplant-910711,species-21988,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15221,hostplant-910712,species-21990,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15222,hostplant-910713,species-21868,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15223,hostplant-910714,species-22871,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15224,hostplant-910715,species-22890,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15225,hostplant-910716,species-22642,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15226,hostplant-910717,species-22798,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15227,hostplant-910718,species-22856,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15228,hostplant-910719,species-22777,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15229,hostplant-910720,species-22786,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15230,hostplant-910721,species-22861,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15231,hostplant-910722,species-22866,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15232,hostplant-910723,species-22843,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15233,hostplant-910724,species-22661,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15234,hostplant-910725,species-22529,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15235,hostplant-910726,species-22515,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15236,hostplant-910727,species-23007,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15237,hostplant-910728,species-22471,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15238,hostplant-910729,1-1,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15239,hostplant-910730,species-22274,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15240,hostplant-910731,species-22276,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15241,hostplant-910732,species-22278,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15242,hostplant-910733,species-22251,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15243,hostplant-910734,species-21983,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15244,hostplant-910735,species-22969,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15245,hostplant-910736,species-22972,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15246,hostplant-910737,species-22970,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15247,hostplant-910738,species-22947,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15248,hostplant-910739,species-22801,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15249,hostplant-910740,species-22803,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15250,hostplant-910741,species-22796,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15251,hostplant-910742,species-22682,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15252,hostplant-910743,species-22915,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15253,hostplant-910744,species-22988,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15254,hostplant-910745,species-23013,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15255,hostplant-910746,species-22132,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15256,hostplant-910747,species-22941,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15257,hostplant-910748,species-22699,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15258,hostplant-910749,species-22696,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15259,hostplant-910750,species-21967,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15260,hostplant-910751,species-22088,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15261,hostplant-910752,species-22040,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15262,hostplant-910753,species-22938,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15263,hostplant-910754,species-22959,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15264,hostplant-910755,species-22792,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15265,hostplant-910756,species-22780,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15266,hostplant-910757,species-22733,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15267,hostplant-910758,species-22776,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15268,hostplant-910759,species-22794,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15269,hostplant-910760,species-23055,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15270,hostplant-910761,species-23054,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15271,hostplant-910762,species-22064,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15272,hostplant-910763,species-22755,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15273,hostplant-910764,species-22123,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15274,hostplant-910765,species-22128,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15275,hostplant-910766,2,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15276,hostplant-910822,species-22064,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15277,hostplant-910823,species-21973,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15278,hostplant-910824,species-23024,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15279,hostplant-910825,species-22274,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15280,hostplant-910826,species-22155,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15281,hostplant-910827,species-22030,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15282,hostplant-910828,species-22045,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15283,hostplant-910829,species-22963,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15284,hostplant-910830,species-22786,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15285,hostplant-910831,species-22988,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15286,hostplant-910832,species-21891,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15287,hostplant-910833,species-22176,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15288,hostplant-910834,species-22177,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15289,hostplant-910835,species-21910,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15290,hostplant-910836,species-22083,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15291,hostplant-910837,species-22827,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15292,hostplant-910838,species-22633,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15293,hostplant-910839,species-22600,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15294,hostplant-910840,species-23032,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15295,hostplant-910841,species-22553,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15296,hostplant-910842,species-22540,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15297,hostplant-910843,species-22726,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15298,hostplant-910844,species-22950,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15299,hostplant-910845,species-22951,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15300,hostplant-910846,species-22129,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15301,hostplant-910847,species-21888,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15302,hostplant-910848,species-21894,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15303,hostplant-910849,species-21892,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15304,hostplant-910850,species-22029,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15305,hostplant-910851,species-21948,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15306,hostplant-910852,species-22026,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15307,hostplant-910853,species-21966,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15308,hostplant-910854,species-21986,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15309,hostplant-910855,species-23038,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15310,hostplant-910856,species-22893,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15311,hostplant-910857,species-22641,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15312,hostplant-910858,species-22701,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15313,hostplant-910859,species-22994,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15314,hostplant-910860,species-22856,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15315,hostplant-910861,species-22440,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15316,hostplant-910862,species-22354,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15317,hostplant-910863,species-21976,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15318,hostplant-910864,species-21988,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15319,hostplant-910865,species-22941,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15320,hostplant-910866,species-21916,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15321,hostplant-910867,13-1,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15322,hostplant-910868,species-21939,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15323,hostplant-910869,species-22015,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15324,hostplant-910870,species-22972,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15325,hostplant-910871,species-21952,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15326,hostplant-910872,species-22650,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15327,hostplant-910873,1-3,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15328,hostplant-910874,5-1,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15329,hostplant-910875,species-22123,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15330,hostplant-910876,4-1,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15331,hostplant-910877,species-22004,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15332,hostplant-910878,species-21855,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15333,hostplant-910879,species-22768,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15334,hostplant-910880,species-22959,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15335,hostplant-910881,species-21936,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15336,hostplant-910882,species-22847,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15337,hostplant-910883,species-22025,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15338,hostplant-910884,1-1,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15339,hostplant-910885,species-22278,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15340,hostplant-910886,species-22251,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15341,hostplant-910887,species-22065,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15606,hostplant-911394,1-2,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15607,hostplant-911395,1-2,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15608,hostplant-911398,1-2,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15609,hostplant-911399,1-2,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15616,hostplant-911407,1-4,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15617,hostplant-911408,1-4,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15618,hostplant-911411,1-4,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15619,hostplant-911412,1-4,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15621,hostplant-911415,10-2,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15622,hostplant-911416,10-3,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15626,hostplant-911420,13-2,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15627,hostplant-911421,13-2,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15631,hostplant-911428,4-2,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15632,hostplant-911429,4-2,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15633,hostplant-911431,4-2,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15635,hostplant-911433,5-2,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15636,hostplant-911435,5-2,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15637,hostplant-911437,7-2,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15638,hostplant-911438,7-2,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15639,hostplant-911439,7-2,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15640,hostplant-911440,7-3,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15641,hostplant-911441,7-3,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15642,hostplant-911442,7-3,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15643,hostplant-911443,species-21856,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15645,hostplant-911446,species-21857,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15648,hostplant-911451,species-21873,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15649,hostplant-911453,species-21881,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15650,hostplant-911454,species-21881,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15651,hostplant-911455,species-21881,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15652,hostplant-911456,species-21881,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15653,hostplant-911457,species-21890,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15654,hostplant-911458,species-21903,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15655,hostplant-911459,species-21903,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15656,hostplant-911460,species-21903,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15658,hostplant-911463,species-21905,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15659,hostplant-911464,species-21905,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15660,hostplant-911466,species-21905,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15663,hostplant-911470,species-21907,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15664,hostplant-911471,species-21907,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15665,hostplant-911473,species-21907,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15670,hostplant-911479,species-21918,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15671,hostplant-911481,species-21918,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15672,hostplant-911484,species-21922,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15673,hostplant-911487,species-21944,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15676,hostplant-911490,species-21955,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15677,hostplant-911491,species-21955,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15678,hostplant-911493,species-21956,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15679,hostplant-911494,species-21956,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15682,hostplant-911498,species-21960,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15683,hostplant-911499,species-21960,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15686,hostplant-911504,species-21961,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15687,hostplant-911505,species-21961,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15688,hostplant-911509,species-21968,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
