file,row,record_id,plant_name,before,after,canonical
public/hostplants.csv,7540,hostplant-900349,ハマベンケイソウ,,ムラサキ科,ハマベンケイソウ
public/hostplants.csv,7541,hostplant-900350,スナビキソウ,,ムラサキ科,スナビキソウ
public/hostplants.csv,7542,hostplant-900351,ミズタビラコ,,ムラサキ科,ミズタビラコ
public/hostplants.csv,7543,hostplant-900352,ツルカメバソウ,,ムラサキ科,ツルカメバソウ
public/hostplants.csv,7544,hostplant-900353,キュウリグサ,,ムラサキ科,キュウリグサ
public/hostplants.csv,7550,hostplant-900359,タチイヌノフグリ,,オオバコ科,タチイヌノフグリ
public/hostplants.csv,7551,hostplant-900360,イヌゴマ,,シソ科,イヌゴマ
public/hostplants.csv,7553,hostplant-900362,アキノタムラソウ,,シソ科,アキノタムラソウ
public/hostplants.csv,7554,hostplant-900363,メハジキ,,シソ科,メハジキ
public/hostplants.csv,7556,hostplant-900365,オオバコ類,,オオバコ科,オオバコ
public/hostplants.csv,7557,hostplant-900366,キュウリグサ,,ムラサキ科,キュウリグサ
public/hostplants.csv,7562,hostplant-900371,メハジキ,,シソ科,メハジキ
public/hostplants.csv,7565,hostplant-900374,ヤマヒヨドリ,,キク科,ヤマヒヨドリバナ
public/hostplants.csv,7566,hostplant-900375,ヨツバヒヨドリ,,キク科,ヨツバヒヨドリ
public/hostplants.csv,7570,hostplant-900379,エゾヒナノウスツボ,,ゴマノハグサ科,エゾヒナノウスツボ
public/hostplants.csv,7571,hostplant-900380,ニガクサ,,シソ科,ニガクサ
public/hostplants.csv,7573,hostplant-900382,オオムラサキシキブ,,シソ科,オオムラサキシキブ
public/hostplants.csv,7574,hostplant-900383,タツナミソウ,,シソ科,タツナミソウ
public/hostplants.csv,7575,hostplant-900384,ヤマタツナミソウ,,シソ科,ヤマタツナミソウ
public/hostplants.csv,7576,hostplant-900385,シソバタツナミソウ,,シソ科,シソバタツナミ
public/hostplants.csv,7578,hostplant-900387,エゾオオバコ,,オオバコ科,エゾオオバコ
public/hostplants.csv,7579,hostplant-900388,イワヨモギ,,キク科,イワヨモギ
public/hostplants.csv,7582,hostplant-900391,ヤマヨモギ,,キク科,オオヨモギ
public/hostplants.csv,7585,hostplant-900394,ヒメジョオン,,キク科,ヒメジョオン
public/hostplants.csv,7586,hostplant-900395,オグルマ,,キク科,オグルマ
public/hostplants.csv,7590,hostplant-900768,オオバアサガラ,,エゴノキ科,オオバアサガラ
public/hostplants.csv,7593,hostplant-900771,ヤシャブシ類,,カバノキ科,ヤシャブシ
public/hostplants.csv,7594,hostplant-900772,シラカバ,,カバノキ科,シラカンバ
public/hostplants.csv,7596,hostplant-900774,マルバチシャノキ,,ムラサキ科,マルバチシャノキ
public/hostplants.csv,7598,hostplant-900776,アキノタムラソウ,,シソ科,アキノタムラソウ
public/hostplants.csv,7603,hostplant-900781,ウツギ,,アジサイ科,ウツギ
public/hostplants.csv,7605,hostplant-900783,ヒメジョオン,,キク科,ヒメジョオン
public/hostplants.csv,7616,hostplant-900794,カラスウリ類,,ウリ科,カラスウリ
public/hostplants.csv,7619,hostplant-900798,カラスウリ類,,ウリ科,カラスウリ
public/hostplants.csv,7620,hostplant-900799,カラスウリ類,,ウリ科,カラスウリ
public/hostplants.csv,7622,hostplant-900802,エノキ,,アサ科,エノキ
public/hostplants.csv,7629,hostplant-900809,クマヤナギ類,,クロウメモドキ科,クマヤナギ
public/hostplants.csv,7640,hostplant-900820,エノキ,,アサ科,エノキ
public/hostplants.csv,7643,hostplant-900823,アマドコロ,,クサスギカズラ科,アマドコロ
public/hostplants.csv,7645,hostplant-900825,ネギ,ネギ科,ヒガンバナ科,ネギ
public/hostplants.csv,7646,hostplant-900826,ノビル,,ヒガンバナ科,ノビル
public/hostplants.csv,7647,hostplant-900827,ワケギ,,ヒガンバナ科,ワケギ
public/hostplants.csv,7655,hostplant-900835,ヒシ,,ミソハギ科,ヒシ
public/hostplants.csv,7656,hostplant-900836,ジュンサイ,,ジュンサイ科,ジュンサイ
public/hostplants.csv,7658,hostplant-900838,シモツケ類,,バラ科,シモツケ
public/hostplants.csv,7663,hostplant-900843,ネコノメソウ,,ユキノシタ科,ネコノメソウ
public/hostplants.csv,7664,hostplant-900844,ユキノシタ,,ユキノシタ科,ユキノシタ
public/hostplants.csv,7682,hostplant-900854,テンサイ,,ヒユ科,テンサイ
public/hostplants.csv,7683,hostplant-900855,ツゲ類,,ツゲ科,ツゲ
public/hostplants.csv,7688,hostplant-900860,スギ類,,ヒノキ科,スギ
public/hostplants.csv,7689,hostplant-900861,イブキ,,ヒノキ科,イブキ
public/hostplants.csv,7691,hostplant-900863,モチツツジ,,ツツジ科,モチツツジ
public/hostplants.csv,7695,hostplant-900867,クマイチゴ類,,バラ科,クマイチゴ
public/hostplants.csv,7699,hostplant-900871,ノブドウ類,,ブドウ科,ノブドウ
public/hostplants.csv,7701,hostplant-900873,ハコヤナギ,,ヤナギ科,ヤマナラシ
public/hostplants.csv,7702,hostplant-900874,イヨカズラ,,キョウチクトウ科,イヨカズラ
public/hostplants.csv,7708,hostplant-900880,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7710,hostplant-900882,ヒルガオ類,,ヒルガオ科,ヒルガオ
public/hostplants.csv,7712,hostplant-900884,ヒルガオ類,,ヒルガオ科,ヒルガオ
public/hostplants.csv,7713,hostplant-900885,イヨカズラ,,キョウチクトウ科,イヨカズラ
public/hostplants.csv,7715,hostplant-900887,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7716,hostplant-900888,コジイ,,ブナ科,ツブラジイ
public/hostplants.csv,7719,hostplant-900891,ヒサカキ,,モッコク科,ヒサカキ
public/hostplants.csv,7722,hostplant-900894,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7728,hostplant-900900,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7729,hostplant-900901,コジイ,,ブナ科,ツブラジイ
public/hostplants.csv,7731,hostplant-900903,ヒサカキ,,モッコク科,ヒサカキ
public/hostplants.csv,7733,hostplant-900905,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7734,hostplant-900906,コジイ,,ブナ科,ツブラジイ
public/hostplants.csv,7736,hostplant-900908,コウチニッケイ,,クスノキ科,マルバニッケイ
public/hostplants.csv,7738,hostplant-900910,スギ,,ヒノキ科,スギ
public/hostplants.csv,7740,hostplant-900912,ツバキ類,,ツバキ科,ヤブツバキ
public/hostplants.csv,7742,hostplant-900914,カシワ類,,ブナ科,カシワ
public/hostplants.csv,7745,hostplant-900917,オレンジ,,ミカン科,キンクネンボ
public/hostplants.csv,7746,hostplant-900918,タロイモ,,サトイモ科,サトイモ
public/hostplants.csv,7751,hostplant-900923,エビヅル,,ブドウ科,エビヅル
public/hostplants.csv,7756,hostplant-900928,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7765,hostplant-900937,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7766,hostplant-900938,コジイ,,ブナ科,ツブラジイ
public/hostplants.csv,7768,hostplant-900940,テリハノイバラ,,バラ科,テリハノイバラ
public/hostplants.csv,7774,hostplant-900955,クヌギ,,ブナ科,クヌギ
public/hostplants.csv,7780,hostplant-900961,トサミズキ,,マンサク科,トサミズキ
public/hostplants.csv,7781,hostplant-900962,トチノキ,,ムクロジ科,トチノキ
normalized_data/hostplants.csv,39,hostplant-000033,キリ,ゴマノハグサ科,キリ科,キリ
normalized_data/hostplants.csv,42,hostplant-000036,キリ,ゴマノハグサ科,キリ科,キリ
normalized_data/hostplants.csv,51,hostplant-000045,イロハモミジ,カエデ科,ムクロジ科,イロハモミジ
normalized_data/hostplants.csv,68,hostplant-000062,クロツバラ,バラ科,クロウメモドキ科,クロツバラ
normalized_data/hostplants.csv,152,hostplant-000146,サカキ,サカキ科,モッコク科,サカキ
normalized_data/hostplants.csv,154,hostplant-000148,ネズミムギ,,イネ科,ネズミムギ
normalized_data/hostplants.csv,156,hostplant-000150,ヤマヤナギ,,ヤナギ科,ヤマヤナギ
normalized_data/hostplants.csv,157,hostplant-000151,マルバヤナギ,,ヤナギ科,マルバヤナギ
normalized_data/hostplants.csv,160,hostplant-000154,オトコエシ,オミナエシ科,スイカズラ科,オトコエシ
normalized_data/hostplants.csv,161,hostplant-000155,オトコエシ,オミナエシ科,スイカズラ科,オトコエシ
normalized_data/hostplants.csv,166,hostplant-000160,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,167,hostplant-000161,オオカメノキ,スイカズラ科,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,168,hostplant-000162,オオカメノキ,スイカズラ科,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,169,hostplant-000163,コバノミツバツツジ,,ツツジ科,コバノミツバツツジ
normalized_data/hostplants.csv,196,hostplant-000190,テリハノイバラ,,バラ科,テリハノイバラ
normalized_data/hostplants.csv,198,hostplant-000192,ニガイチゴ,,バラ科,ニガイチゴ
normalized_data/hostplants.csv,200,hostplant-000194,ナガバモミジイチゴ,,バラ科,ナガバモミジイチゴ
normalized_data/hostplants.csv,201,hostplant-000195,バライチゴ,,バラ科,バライチゴ
normalized_data/hostplants.csv,204,hostplant-000198,ヒサカキ,,モッコク科,ヒサカキ
normalized_data/hostplants.csv,205,hostplant-000199,ハマヒサカキ,ツバキ科,モッコク科,ハマヒサカキ
normalized_data/hostplants.csv,271,hostplant-000266,ヒメコラノキ,,アオイ科,ヒメコラノキ
normalized_data/hostplants.csv,279,hostplant-000274,アラビアゴムモドキ,,マメ科,アラビアアカシア
normalized_data/hostplants.csv,284,hostplant-000279,シロゴチョウ,,マメ科,シロゴチョウ
normalized_data/hostplants.csv,285,hostplant-000280,キダチデンセイ,,マメ科,キダチデンセイ
normalized_data/hostplants.csv,286,hostplant-000281,シナノキ,,アオイ科,シナノキ
normalized_data/hostplants.csv,316,hostplant-000312,シマイズセンリョウ,ヤブコウジ科,サクラソウ科,シマイズセンリョウ
normalized_data/hostplants.csv,322,hostplant-000318,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,339,hostplant-000335,ヒメリンゴ,,バラ科,イヌリンゴ
normalized_data/hostplants.csv,355,hostplant-000351,マサキ,,ニシキギ科,マサキ
normalized_data/hostplants.csv,361,hostplant-000357,マサキ,,ニシキギ科,マサキ
normalized_data/hostplants.csv,363,hostplant-000359,ベンケイソウ,,ベンケイソウ科,ベンケイソウ
normalized_data/hostplants.csv,364,hostplant-000360,オオベンケイソウ,,ベンケイソウ科,オオベンケイソウ
normalized_data/hostplants.csv,392,hostplant-000388,モチツツジ,,ツツジ科,モチツツジ
normalized_data/hostplants.csv,400,hostplant-000396,スギ,スギ科,ヒノキ科,スギ
normalized_data/hostplants.csv,406,hostplant-000402,ミヤマガマズミ,,ガマズミ科,ミヤマガマズミ
normalized_data/hostplants.csv,407,hostplant-000403,オオカメノキ,スイカズラ科,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,408,hostplant-000404,サンゴジュ,スイカズラ科,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,409,hostplant-000405,ガマズミ,スイカズラ科,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,420,hostplant-000416,タチドコロ,,ヤマノイモ科,タチドコロ
normalized_data/hostplants.csv,432,hostplant-000428,ベニバナノツクバネウツギ,,スイカズラ科,ベニバナノツクバネウツギ
normalized_data/hostplants.csv,433,hostplant-000429,ウゴツクバネウツギ,,スイカズラ科,ウゴツクバネウツギ
normalized_data/hostplants.csv,441,hostplant-000437,ヒロハノツリバナ,,ニシキギ科,ヒロハノツリバナ
normalized_data/hostplants.csv,442,hostplant-000438,ムラサキマユミ,,ニシキギ科,ムラサキマユミ
normalized_data/hostplants.csv,443,hostplant-000439,サワダツ,,ニシキギ科,サワダツ
normalized_data/hostplants.csv,448,hostplant-000444,ブロッコリー,,アブラナ科,ブロッコリー
normalized_data/hostplants.csv,451,hostplant-000447,イヌナズナ,,アブラナ科,イヌナズナ
normalized_data/hostplants.csv,454,hostplant-000450,タカナ,,アブラナ科,タカナ
normalized_data/hostplants.csv,456,hostplant-000452,ハナヤサイ,,アブラナ科,カリフラワー
normalized_data/hostplants.csv,458,hostplant-000454,ブロッコリー,,アブラナ科,ブロッコリー
normalized_data/hostplants.csv,460,hostplant-000456,セイヨウアブラナ,,アブラナ科,セイヨウアブラナ
normalized_data/hostplants.csv,607,hostplant-000603,イワヒトデ,,ウラボシ科,イワヒトデ
normalized_data/hostplants.csv,609,hostplant-000605,オニヤブソテツ,,オシダ科,オニヤブソテツ
normalized_data/hostplants.csv,641,hostplant-000646,ヤハズハンノキ,,カバノキ科,ヤハズハンノキ
normalized_data/hostplants.csv,653,hostplant-000659,ツタウルシ,,ウルシ科,ツタウルシ
normalized_data/hostplants.csv,683,hostplant-000694,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,684,hostplant-000695,ハクサンボク,,ガマズミ科,ハクサンボク
normalized_data/hostplants.csv,685,hostplant-000696,サンゴジュ,,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,686,hostplant-000697,カンボク,,ガマズミ科,カンボク
normalized_data/hostplants.csv,687,hostplant-000698,ゴマギ,レンプクソウ科,ガマズミ科,ゴマキ
normalized_data/hostplants.csv,689,hostplant-000701,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,690,hostplant-000702,オオカメノキ,,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,691,hostplant-000703,カンボク,,ガマズミ科,カンボク
normalized_data/hostplants.csv,692,hostplant-000704,テマリカンボク,,ガマズミ科,テマリカンボク
normalized_data/hostplants.csv,693,hostplant-000705,ゴマギ,レンプクソウ科,ガマズミ科,ゴマキ
normalized_data/hostplants.csv,695,hostplant-000708,ハクサンボク,,ガマズミ科,ハクサンボク
normalized_data/hostplants.csv,696,hostplant-000709,サンゴジュ,レンプクソウ科,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,698,hostplant-000712,ユズリハ,,ユズリハ科,ユズリハ
normalized_data/hostplants.csv,699,hostplant-000713,ウリノキ,,ミズキ科,ウリノキ
normalized_data/hostplants.csv,700,hostplant-000714,ウリノキ,,ミズキ科,ウリノキ
normalized_data/hostplants.csv,703,hostplant-000718,クロイチゴ,,バラ科,クロイチゴ
normalized_data/hostplants.csv,706,hostplant-000721,カジイチゴ,,バラ科,カジイチゴ
normalized_data/hostplants.csv,708,hostplant-000724,オオカメノキ,レンプクソウ科,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,714,hostplant-000731,カジイチゴ,,バラ科,カジイチゴ
normalized_data/hostplants.csv,732,hostplant-000754,ウワミズザクラ,,バラ科,ウワミズザクラ
normalized_data/hostplants.csv,774,hostplant-000805,ユズリハ,,ユズリハ科,ユズリハ
normalized_data/hostplants.csv,777,hostplant-000809,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,778,hostplant-000810,コバノガマズミ,,ガマズミ科,コバノガマズミ
normalized_data/hostplants.csv,779,hostplant-000811,オトコヨウゾメ,レンプクソウ科,ガマズミ科,オトコヨウゾメ
normalized_data/hostplants.csv,780,hostplant-000813,サンゴジュ,,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,781,hostplant-000814,オオデマリ,レンプクソウ科,ガマズミ科,オオデマリ
normalized_data/hostplants.csv,785,hostplant-000819,ガマズミ,レンプクソウ科,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,794,hostplant-000830,オオカモメヅル,,キョウチクトウ科,オオカモメヅル
normalized_data/hostplants.csv,795,hostplant-000831,コカモメヅル,,キョウチクトウ科,コカモメヅル
normalized_data/hostplants.csv,796,hostplant-000832,トキワカモメヅル,,キョウチクトウ科,トキワカモメヅル
normalized_data/hostplants.csv,812,hostplant-000850,マサキ,,ニシキギ科,マサキ
normalized_data/hostplants.csv,816,hostplant-000855,リュウキュウマユミ,,ニシキギ科,リュウキュウマユミ
normalized_data/hostplants.csv,817,hostplant-000856,ニイタカマユミ,,ニシキギ科,ニイタカマユミ
normalized_data/hostplants.csv,830,hostplant-000869,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,846,hostplant-000885,ウワミズザクラ,,バラ科,ウワミズザクラ
normalized_data/hostplants.csv,851,hostplant-000890,ウワミズザクラ,,バラ科,ウワミズザクラ
normalized_data/hostplants.csv,852,hostplant-000891,ナナカマド,,バラ科,ナナカマド
normalized_data/hostplants.csv,854,hostplant-000893,ウワミズザクラ,,バラ科,ウワミズザクラ
normalized_data/hostplants.csv,872,hostplant-000911,ミヤマカワラハンノキ,,カバノキ科,ミヤマカワラハンノキ
normalized_data/hostplants.csv,898,hostplant-000937,ウゴツクバネウツギ,,スイカズラ科,ウゴツクバネウツギ
normalized_data/hostplants.csv,899,hostplant-000938,コツクバネウツギ,,スイカズラ科,コツクバネウツギ
normalized_data/hostplants.csv,921,hostplant-000960,タチヤナギ,,ヤナギ科,タチヤナギ
normalized_data/hostplants.csv,949,hostplant-000988,モモ,ニシキギ科,バラ科,モモ
normalized_data/hostplants.csv,963,hostplant-001002,タムシバ,,モクレン科,タムシバ
normalized_data/hostplants.csv,964,hostplant-001003,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,965,hostplant-001004,オオカメノキ,,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,1011,hostplant-001050,マサキ,,ニシキギ科,マサキ
normalized_data/hostplants.csv,1019,hostplant-001058,アブラチャン,,クスノキ科,アブラチャン
normalized_data/hostplants.csv,1052,hostplant-001091,アブラチャン,,クスノキ科,アブラチャン
normalized_data/hostplants.csv,1059,hostplant-001098,アブラチャン,,クスノキ科,アブラチャン
normalized_data/hostplants.csv,1067,hostplant-001106,ジュウモンジシダ,,オシダ科,ジュウモンジシダ
normalized_data/hostplants.csv,1096,hostplant-001135,アカトドマツ,,マツ科,アカトドマツ
normalized_data/hostplants.csv,1104,hostplant-001143,ヒサカキ,サカキ科,モッコク科,ヒサカキ
normalized_data/hostplants.csv,1109,hostplant-001148,マサキ,,ニシキギ科,マサキ
normalized_data/hostplants.csv,1129,hostplant-001168,ナナミノキ,,モチノキ科,ナナミノキ
normalized_data/hostplants.csv,1184,hostplant-001223,アケビ,モクセイ科,アケビ科,アケビ
normalized_data/hostplants.csv,1209,hostplant-001249,モクレン,,モクレン科,シモクレン
normalized_data/hostplants.csv,1211,hostplant-001251,タムシバ,,モクレン科,タムシバ
normalized_data/hostplants.csv,1212,hostplant-001252,オオヤマレンゲ,,モクレン科,オオヤマレンゲ
normalized_data/hostplants.csv,1216,hostplant-001256,アブラチャン,,クスノキ科,アブラチャン
normalized_data/hostplants.csv,1218,hostplant-001258,コイケマ,,キョウチクトウ科,コイケマ
normalized_data/hostplants.csv,1222,hostplant-001263,テリハボク,フクギ科,テリハボク科,テリハボク
normalized_data/hostplants.csv,1225,hostplant-001266,タニガワハンノキ,,カバノキ科,タニガワハンノキ
normalized_data/hostplants.csv,1257,hostplant-001298,ヒサカキ,ツバキ科,モッコク科,ヒサカキ
normalized_data/hostplants.csv,1259,hostplant-001300,コリヤナギ,,ヤナギ科,コリヤナギ
normalized_data/hostplants.csv,1265,hostplant-091034,アカギ,トウダイグサ科,コミカンソウ科,アカギ
normalized_data/hostplants.csv,1270,hostplant-091039,モクタチバナ,,サクラソウ科,モクタチバナ
normalized_data/hostplants.csv,1275,hostplant-001309,ニワトコ,レンプクソウ科,ガマズミ科,ニワトコ
normalized_data/hostplants.csv,1337,hostplant-001374,ヒサカキ,サカキ科,モッコク科,ヒサカキ
normalized_data/hostplants.csv,1339,hostplant-001376,サンゴジュ,レンプクソウ科,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,1351,hostplant-001388,ホソバノウナギツカミ,,タデ科,ホソバノウナギツカミ
normalized_data/hostplants.csv,1355,hostplant-001392,ママコノシリヌグイ,,タデ科,ママコノシリヌグイ
normalized_data/hostplants.csv,1372,hostplant-001409,オキナワイボタ,,モクセイ科,オキナワイボタ
normalized_data/hostplants.csv,1395,hostplant-001432,イブキジャコウソウ,,シソ科,イブキジャコウソウ
normalized_data/hostplants.csv,1416,hostplant-001453,セイタカスズムシソウ,キツネノマゴ科,ラン科,セイタカスズムシソウ
normalized_data/hostplants.csv,1437,hostplant-001474,ガマズミ,レンプクソウ科,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,1464,hostplant-001502,キバナシャクナゲ,,ツツジ科,キバナシャクナゲ
normalized_data/hostplants.csv,1468,hostplant-001506,チシマツガザクラ,,ツツジ科,チシマツガザクラ
normalized_data/hostplants.csv,1469,hostplant-001507,クロウスゴ,,ツツジ科,クロウスゴ
normalized_data/hostplants.csv,1471,hostplant-001509,ハコベ,,ナデシコ科,コハコベ
normalized_data/hostplants.csv,1492,hostplant-001530,ガンコウラン,,ツツジ科,ガンコウラン
normalized_data/hostplants.csv,1493,hostplant-001531,キバナシャクナゲ,,ツツジ科,キバナシャクナゲ
normalized_data/hostplants.csv,1496,hostplant-001534,ジムカデ,,ツツジ科,ジムカデ
normalized_data/hostplants.csv,1507,hostplant-001545,ケショウヤナギ,,ヤナギ科,ケショウヤナギ
normalized_data/hostplants.csv,1510,hostplant-001548,ミヤマクマヤナギ,,クロウメモドキ科,ミヤマクマヤナギ
normalized_data/hostplants.csv,1517,hostplant-001555,ホツツジ,,ツツジ科,ホツツジ
normalized_data/hostplants.csv,1518,hostplant-001556,ウラジロヨウラク,,ツツジ科,ウラジロヨウラク
normalized_data/hostplants.csv,1531,hostplant-001569,ガクウツギ,,アジサイ科,ガクウツギ
normalized_data/hostplants.csv,1559,hostplant-001597,エビヅル,,ブドウ科,エビヅル
normalized_data/hostplants.csv,1572,hostplant-001610,ガンコウラン,,ツツジ科,ガンコウラン
normalized_data/hostplants.csv,1637,hostplant-001677,ボロボロノキ,ボロポロノキ科,ボロボロノキ科,ボロボロノキ
normalized_data/hostplants.csv,1648,hostplant-001688,ヤブデマリ,レンプクソウ科,ガマズミ科,ヤブデマリ
normalized_data/hostplants.csv,1661,hostplant-001701,ウゴツクバネウツギ,,スイカズラ科,ウゴツクバネウツギ
normalized_data/hostplants.csv,1684,hostplant-001724,タマザキツヅラフジ,,ツヅラフジ科,タマザキツヅラフジ
normalized_data/hostplants.csv,1688,hostplant-001728,ワダンノキ,,キク科,ワダンノキ
normalized_data/hostplants.csv,1691,hostplant-001731,シロトベラ,,トベラ科,シロトベラ
normalized_data/hostplants.csv,1692,hostplant-001732,オキナワトベラ,,トベラ科,オキナワトベラ
normalized_data/hostplants.csv,1694,hostplant-001734,サツマサンキライ,,サルトリイバラ科,サツマサンキライ
normalized_data/hostplants.csv,1695,hostplant-001735,オキナワサルトリイバラ,シオデ科,サルトリイバラ科,オキナワサルトリイバラ
normalized_data/hostplants.csv,1696,hostplant-001736,ソクズ,レンプクソウ科,ガマズミ科,ソクズ
normalized_data/hostplants.csv,1715,hostplant-001755,マンリョウ,,サクラソウ科,マンリョウ
normalized_data/hostplants.csv,1716,hostplant-001756,カラタチバナ,,サクラソウ科,カラタチバナ
normalized_data/hostplants.csv,1717,hostplant-001757,ヤブコウジ,,サクラソウ科,ヤブコウジ
normalized_data/hostplants.csv,1718,hostplant-001758,モクタチバナ,,サクラソウ科,モクタチバナ
normalized_data/hostplants.csv,1720,hostplant-001760,タイミンタチバナ,,サクラソウ科,タイミンタチバナ
normalized_data/hostplants.csv,1723,hostplant-001763,モクタチバナ,,サクラソウ科,モクタチバナ
normalized_data/hostplants.csv,1724,hostplant-001764,シシアクチ,,サクラソウ科,シシアクチ
normalized_data/hostplants.csv,1725,hostplant-001765,シマイズセンリョウ,,サクラソウ科,シマイズセンリョウ
normalized_data/hostplants.csv,1761,hostplant-001804,ミズナラ,バラ科,ブナ科,ミズナラ
normalized_data/hostplants.csv,1827,hostplant-001880,ニシキウツギ,,スイカズラ科,ニシキウツギ
normalized_data/hostplants.csv,1853,hostplant-001909,カラスザンショウ,,ミカン科,カラスザンショウ
normalized_data/hostplants.csv,1917,hostplant-001983,カワラハンノキ,,カバノキ科,カワラハンノキ
normalized_data/hostplants.csv,1940,hostplant-002010,チョウセンアサガオ,,ナス科,チョウセンアサガオ
normalized_data/hostplants.csv,1943,hostplant-002013,ノウゼンカズラ,,ノウゼンカズラ科,ノウゼンカズラ
normalized_data/hostplants.csv,1946,hostplant-002017,クコ,ゴマ科,ナス科,クコ
normalized_data/hostplants.csv,1949,hostplant-002021,チョウセンアサガオ,,ナス科,チョウセンアサガオ
normalized_data/hostplants.csv,1953,hostplant-002026,オオヤマレンゲ,,モクレン科,オオヤマレンゲ
normalized_data/hostplants.csv,1957,hostplant-002031,ユキヤナギ,,バラ科,ユキヤナギ
normalized_data/hostplants.csv,2008,hostplant-002089,カジノキ,,クワ科,カジノキ
normalized_data/hostplants.csv,2034,hostplant-002119,オトコエシ,オミナエシ科,スイカズラ科,オトコエシ
normalized_data/hostplants.csv,2054,hostplant-002143,エビヅル,,ブドウ科,エビヅル
normalized_data/hostplants.csv,2064,hostplant-002155,ヤエヤマアオキ,,アカネ科,ヤエヤマアオキ
normalized_data/hostplants.csv,2067,hostplant-002159,ヤエヤマアオキ,,アカネ科,ヤエヤマアオキ
normalized_data/hostplants.csv,2074,hostplant-002168,オオバルリミノキ,,アカネ科,オオバルリミノキ
normalized_data/hostplants.csv,2078,hostplant-002174,ユズリハ,,ユズリハ科,ユズリハ
normalized_data/hostplants.csv,2085,hostplant-002181,マムシグサ,,サトイモ科,マムシグサ
normalized_data/hostplants.csv,2095,hostplant-002191,ヤエヤマアオキ,,アカネ科,ヤエヤマアオキ
normalized_data/hostplants.csv,2098,hostplant-002194,クワズイモ,ヒルガオ科,サトイモ科,クワズイモ
normalized_data/hostplants.csv,2101,hostplant-002197,エビヅル,アカネ科,ブドウ科,エビヅル
normalized_data/hostplants.csv,2104,hostplant-002201,エビヅル,ビワモドキ科,ブドウ科,エビヅル
normalized_data/hostplants.csv,2106,hostplant-002204,ナガイモ,,ヤマノイモ科,ナガイモ
normalized_data/hostplants.csv,2107,hostplant-002205,オニドコロ,オシロイバナ科,ヤマノイモ科,オニドコロ
normalized_data/hostplants.csv,2111,hostplant-002210,サトイモ,,サトイモ科,サトイモ
normalized_data/hostplants.csv,2113,hostplant-002212,カラスビシャク,アカバナ科,サトイモ科,カラスビシャク
normalized_data/hostplants.csv,2125,hostplant-002228,クワズイモ,,サトイモ科,クワズイモ
normalized_data/hostplants.csv,2126,hostplant-002229,サトイモ,ツユクサ科,サトイモ科,サトイモ
normalized_data/hostplants.csv,2132,hostplant-002236,ムサシアブミ,,サトイモ科,ムサシアブミ
normalized_data/hostplants.csv,2137,hostplant-002243,ガクウツギ,,アジサイ科,ガクウツギ
normalized_data/hostplants.csv,2159,hostplant-002266,シナノキ,,アオイ科,シナノキ
normalized_data/hostplants.csv,2184,hostplant-002291,イヌエンジュ,,マメ科,イヌエンジュ
normalized_data/hostplants.csv,2185,hostplant-002292,ハリエンジュ,,マメ科,ハリエンジュ
normalized_data/hostplants.csv,2187,hostplant-002294,イヌエンジュ,,マメ科,イヌエンジュ
normalized_data/hostplants.csv,2188,hostplant-002295,チョウセンヤマナラシ,,ヤナギ科,チョウセンヤマナラシ
normalized_data/hostplants.csv,2218,hostplant-002325,ヒサカキ,サカキ科,モッコク科,ヒサカキ
normalized_data/hostplants.csv,2219,hostplant-002326,ヒサカキ,サカキ科,モッコク科,ヒサカキ
normalized_data/hostplants.csv,2221,hostplant-002328,オニグルミ,マンサク科,クルミ科,オニグルミ
normalized_data/hostplants.csv,2263,hostplant-002370,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,2279,hostplant-002386,アサダ,,カバノキ科,アサダ
