insect_id,family,family_jp,subfamily,subfamily_jp,tribe,tribe_jp,genus,subgenus,species,subspecies,author,year,japanese_name,old_japanese_name,alternative_name,other_names,scientific_name,synonyms,changes_since_standard,notes
species-5317,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Herminia,,arenosa,,Butler,1878,ウスキミスジアツバ,,,,"Herminia arenosa Butler, 1878",,,
species-5318,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Herminia,,dolosa,,Butler,1879,フシキアツバ,,,,"Herminia dolosa Butler, 1879",,,
species-5319,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Herminia,,innocens,,Butler,1879,シラナミアツバ,,,,"Herminia innocens Butler, 1879",,,
species-5320,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Herminia,,ryukyuensis,,Owada,1982,フサハラアツバ,,,,"Herminia ryukyuensis Owada, 1982",,,
species-5321,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Stenhypena,,nigripuncta,,(Wileman),1911,ムモンキイロアツバ,,,,"Stenhypena nigripuncta (Wileman, 1911)",,,
species-5322,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Stenhypena,,longipennis,,Owada,1982,ハネナガキイロアツバ,,,,"Stenhypena longipennis Owada, 1982",,,
species-5323,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Hipoepa,,fractalis,,(Guenée),1854,オオシラナミアツバ,,,,"Hipoepa fractalis (Guenée, 1854)",,,
species-5324,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,aegrota,,(Butler),1879,ミツオビキンアツバ,,,,"Sinarella aegrota (Butler, 1879)",,,
species-5325,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,punctalis,,(Herz),1905,ネグロアツバ,,,,"Sinarella punctalis (Herz, 1905)",,,
species-5326,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,itoi,,Owada,1987,ウスナミアツバ,,,,"Sinarella itoi Owada, 1987",,,
species-5327,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,japonica,,(Butler),1881,クロミツボシアツバ,,,,"Sinarella japonica (Butler, 1881)",,,
species-5328,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,rotundipennis,,Owada,1982,ヒメクロアツバ,,,,"Sinarella rotundipennis Owada, 1982",,,
species-5329,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,c-album,,Owada,1992,シーモンアツバ,,,,"Sinarella c-album Owada, 1992",,,
species-5330,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Sinarella,,nigrisigna,,(Leech),1900,クロテンナミアツバ,,,,"Sinarella nigrisigna (Leech, 1900)",,,
species-5331,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Progonia,,oileusalis,,(Walker),1859,オキナワナミアツバ,,,,"Progonia oileusalis (Walker, 1859)",,,
species-5332,Noctuidae,ヤガ科,Herminiinae,クルマアツバ亜科,,,Progonia,,kurosawai,,Owada,1987,オスグロナミアツバ,,,,"Progonia kurosawai Owada, 1987",,,
species-5333,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Sympis,,rufibasis,,Guenée,1852,アカネシロユミクチバ,,,,"Sympis rufibasis Guenée, 1852",,新記録・再分類等,
species-5334,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Platyja,,umminia,,(Cramer),[1780],ドウブトクチバ,,,,"Platyja umminia (Cramer, 1780)",,,
species-5335,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Spirama,,retorta,,(Clerck),1759,オスグロトモエ,,,,"Spirama retorta (Clerck, 1759)",,,
species-5336,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Spirama,,helicina,,(Hübner),[1831],ハグルマトモエ,,,,"Spirama helicina (Hübner, 1831)",,,
species-5337,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Erebus,,macrops,,(Linnaeus),1768,ヨコヅナトモエ,,,,"Erebus macrops (Linnaeus, 1768)",,,
species-5338,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Erebus,,ephesperis,,(Hübner),[1823],オオトモエ,,,,"Erebus ephesperis (Hübner, 1823)",,,
species-5339,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Erebini,トモエガ族,Metopta,,rectifasciata,,(Ménétriès),1863,シロスジトモエ,,,,"Metopta rectifasciata (Ménétriès, 1863)",,,
species-5340,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Hypopyra,,vespertilio,,(Fabricius),1787,カキバトモエ,,,,"Hypopyra vespertilio (Fabricius, 1787)",,,
species-5341,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Ischyja,,manlia,,(Cramer),1776,オオルリオビクチバ,,,,"Ischyja manlia (Cramer, 1776)",,,
species-5342,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Ischyja,,ferrifracta,,(Walker),1864,サビモンルリオビクチバ,,,,"Ischyja ferrifracta (Walker, 1864)",,,
species-5343,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Erygia,,apicalis,,Guenée,1852,アカテンクチバ,,,,"Erygia apicalis (Guenée, 1852)",,,
species-5344,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Anisoneura,,aluco,,(Fabricius),1775,オオムラサキクチバ,,,,"Anisoneura aluco (Fabricius, 1775)",,,
species-5345,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Anisoneura,,salebrosa,,(Guenée),1852,ヤエナミクチバ,,,,"Anisoneura salebrosa (Guenée, 1852)",,,
species-5346,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Pilipectus,,prunifera,,(Hampson),1894,スソミダレアツバ,,,,"Pilipectus prunifera (Hampson, 1894)",,,
species-5347,Noctuidae,ヤガ科,Erebinae,トモエガ亜科,Hypopyrini,カキバトモエ族,Bamra,,albicola,,(Walker),1858,クロモンハイイロクチバ,,,,"Bamra albicola (Walker, 1858)",,,
species-5348,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,thalictri,,(Borkhausen),1790,ウスエグリバ,,,,"Calyptra thalictri (Borkhausen, 1790)",,,
species-5349,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,hokkaida,,(Wileman),1922,キタエグリバ,,,,"Calyptra hokkaida (Wileman, 1922)",,,
species-5350,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,lata,,(Butler),1881,キンイロエグリバ,,,,"Calyptra lata (Butler, 1881)",,,
species-5351,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,gruesa,,(Draudt),1950,オオエグリバ,,,,"Calyptra gruesa (Draudt, 1950)",,,
species-5352,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,albivirgata,,(Hampson),1926,ハイイロオオエグリバ,,,,"Calyptra albivirgata (Hampson, 1926)",,,
species-5353,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,minuticornis,,(Guenée),1852,ミナミエグリバ,,,,"Calyptra minuticornis (Guenée, 1852)",,,
species-5354,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Calyptra,,orthograpta,,(Butler),1886,マエスジエグリバ,,,,"Calyptra orthograpta (Butler, 1886)",,,
species-5355,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Oraesia,,emarginata,,(Fabricius),1794,ヒメエグリバ,,,,"Oraesia emarginata (Fabricius, 1794)",,,
species-5356,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Oraesia,,excavata,,(Butler),1878,アカエグリバ,,,,"Oraesia excavata (Butler, 1878)",,,
species-5357,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Oraesia,,argyrosigna,,Moore,[1884],ギンスジエグリバ,,,,"Oraesia argyrosticta (Moore, 1884)",,,
species-5358,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Plusiodonta,,coelonota,,(Kollar),[1844],キンモンエグリバ,,,,"Plusiodonta coelonota (Kollar, 1844)",,,
species-5359,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Plusiodonta,,tominagaorum,,Kishida,2010,サビモンエグリバ,,,,"Plusiodonta tominagaorum (Kishida, 2010)",,,
species-5360,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Plusiodonta,,casta,,(Butler),1878,マダラエグリバ,,,,"Plusiodonta casta (Butler, 1878)",,,
species-5361,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Eudocima,,phalonia,,(Linnaeus),[1763],ヒメアケビコノハ,,,,"Eudocima phalonia (Linnaeus, 1763)",,,
species-5362,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Eudocima,,homaena,,(Hübner),[1823],ミドリモンコノハ,,,,"Eudocima homaena (Hübner, 1823)",,,
species-5363,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Eudocima,,tyrannus,,(Guenée),1852,アケビコノハ,,,,"Eudocima tyrannus (Guenée, 1852)",,,
species-5364,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Eudocima,,salaminia,,(Cramer),1777,キマエコノハ,,,,"Eudocima salaminia (Cramer, 1777)",,,
species-5365,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Calpini,エグリバ族,Eudocima,,cocalus,,(Cramer),1777,シロモンミドリコノハ,,,,"Eudocima cocalus (Cramer, 1777)",,新記録・再分類等,
species-5366,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,subsatura,,Guenée,1852,タイワンキシタクチバ,,,,"Hypocala subsatura (Guenée, 1852)",,,
species-5367,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,rostrata,,(Fabricius),1794,インドキシタクチバ,,,,"Hypocala rostrata (Fabricius, 1794)",,,
species-5368,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,deflorata,,(Fabricius),1794,ムーアキシタクチバ,,,,"Hypocala deflorata (Fabricius, 1794)",,,
species-5369,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,australiae,,Butler,1892,ミナミキシタクチバ,,,,"Hypocala australiae Butler, 1892",,,
species-5370,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,violacea,,Butler,1879,ヘリボシキシタクチバ,,,,"Hypocala violacea (Butler, 1879)",,,
species-5371,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Hypocalini,キシタクチバ族,Hypocala,,biarcuata,,Walker,1858,ヒロオビキシタクチバ,,,,"Hypocala biarcuata (Walker, 1858)",,,
species-5372,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Phyllodini,ベニモンコノハ族,Phyllodes,,consobrinus,,Westwood,1848,ベニモンコノハ,,,,"Phyllodes consobrinus (Westwood, 1848)",,,
species-5373,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Phyllodini,ベニモンコノハ族,Hypospila,,bolinoides,,Guenée,1852,ハナジロクチバ,,,,"Hypospila bolinoides (Guenée, 1852)",,,
species-5374,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Phyllodini,ベニモンコノハ族,Tochara,,creberrima,,(Walker),1858,メイガモドキクチバ,,,,"Tochara creberrima (Walker, 1858)",,,
species-5375,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Phyllodini,ベニモンコノハ族,Homodes,,vivida,,Guenée,1852,ニジオビベニアツバ,,,,"Homodes vivida (Guenée, 1852)",,,
species-5376,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Cosmophila,,flava,,(Fabricius),1775,ワタアカキリバ,,,,"Cosmophila flava (Fabricius, 1775)",,,
species-5377,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Cosmophila,,lyona,,Swinhoe,1919,コアカキリバ,,,,"Cosmophila lyona (Swinhoe, 1919)",,,
species-5378,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Gonitis,,mesogona,,Walker,1858,アカキリバ,,,,"Gonitis mesogona (Walker, 1858)",,,
species-5379,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Gonitis,,involuta,,Walker,1858,ヒメアカキリバ,,,,"Gonitis involuta (Walker, 1858)",,,
species-5380,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Anomis,,figlina,,Butler,1889,ウスイロアカキリバ,,,,"Anomis figlina Butler, 1889",,,
species-5382,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Rusicada,,albitibia,,(Walker),1857,オキナワオオアカキリバ,,,,"Rusicada albitibia (Walker, 1857)",,,
species-5383,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Rusicada,,leucolopha,,Prout,1928,ムラサキオオアカキリバ,,,,"Rusicada leucolopha (Prout, 1928)",,,
species-5384,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Rusicada,,fulvida,,(Guenée),1852,カバイロオオアカキリバ,,ミヤコオオアカキリバ,,"Rusicada fulvida (Guenée, 1852)",,,
species-5385,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Scoliopteryx,,libatrix,,(Linnaeus),1758,ハガタキリバ,,,,"Scoliopteryx libatrix (Linnaeus, 1758)",,,
species-5386,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Goniocraspidum,,pryeri,,(Leech),[1889],プライヤキリバ,,,,"Goniocraspidum pryeri (Leech, 1889)",,,
species-5387,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Dinumma,,placens,,Walker,1858,ヒメウスヅマクチバ,,,,"Dinumma placens (Walker, 1858)",,,
species-5388,Noctuidae,ヤガ科,Calpinae,エグリバ亜科,Scoliopterygini,キリバ族,Dinumma,,deponens,,Walker,1858,ウスヅマクチバ,,,,"Dinumma deponens (Walker, 1858)",,,
species-5389,Noctuidae,ヤガ科,Catocalinae,シタバガ亜科,Catocalini,シタバガ族,Catocala,,fraxini,,(Linnaeus),1758,ムラサキシタバ,,,,"Catocala fraxini (Linnaeus, 1758)",,,
species-5390,Noctuidae,ヤガ科,Catocalinae,シタバガ亜科,Catocalini,シタバガ族,Catocala,,lara,,Bremer,1861,オオシロシタバ,,,,"Catocala lara (Bremer, 1861)",,,
species-5391,Noctuidae,ヤガ科,Catocalinae,シタバガ亜科,Catocalini,シタバガ族,Catocala,,nupta,,(Linnaeus),1767,エゾベニシタバ,,,,"Catocala nupta (Linnaeus, 1767)",,,
