大図鑑カタログNo,科名,科和名,亜科名,亜科和名,族名,族和名,亜族名,亜族和名,属名,亜属名,種小名,亜種小名,著者,公表年,類似種,和名,旧和名,別名,その他の和名,亜種範囲,標準図鑑ステータス,標準図鑑以後の変更,学名,食草,備考,出典
4070,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Protodeltote,,brunnea,,(Leech),[1889],,トビモンコヤガ,,,,,,,Protodeltote brunnea (Leech,不明,,日本産蛾類標準図鑑2
4080,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Koyaga,,falsa,,(Butler),1885,,スジシロコヤガ,,,,,,,Koyaga falsa (Butler,"1885),ササ類(イネ科)",,日本産蛾類標準図鑑2
4069,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Koyaga,,numisma,,(Staudinger),1888,,キモンコヤガ,,,,,,,Koyaga numisma (Staudinger,不明,,日本産蛾類標準図鑑2
4069,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Koyaga,,magnumisma,,Ahn,1998,,オオキモンコヤガ,,,,,,,,,,
4068,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Koyaga,,senex,,(Butler),1881,,クロモンコヤガ,,,,,,,Koyaga senex (Butler,不明,,日本産蛾類標準図鑑2
4072,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Koyaga,,virescens,,(Sugi),1958,,ミドリシロモンコヤガ,,,,,,,Koyaga virescens (Sugi,不明,,日本産蛾類標準図鑑2
4076,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Sugia,,stygia,,(Butler),1878,,ウスシロフコヤガ,,,,,,,Sugia stygia (Butler,不明,,日本産蛾類標準図鑑2
4077,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Sugia,,erastroides,,(Draudt),1950,,ニセシロフコヤガ,,,,,,,Sugia erastroides (Draudt,不明,,日本産蛾類標準図鑑2
4078,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Sugia,,idiostygia,,(Sugi),1958,,ネモンシロフコヤガ,,,,,,,Sugia idiostygia (Sugi,不明,,日本産蛾類標準図鑑2
4079,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Sugia,,elaeostygia,,(Sugi),1982,,キバネシロフコヤガ,,,,,,,Sugia elaeostygia (Sugi,不明,,日本産蛾類標準図鑑2
4082,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Erastroides,,fentoni,,(Butler),1881,,シロモンコヤガ,,,,,,,Erastroides fentoni (Butler,不明,,日本産蛾類標準図鑑2
,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Paraphyllophila,,confusa,,Kononenko,1985,,ミスズコヤガ,,,,,,,Paraphyllophila confusa Kononenko,不明,,日本産蛾類標準図鑑2
4084,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Inabaia,,culta,,(Butler),1879,,アオスジコヤガ,,,,,,,Inabaia culta (Butler,不明,,日本産蛾類標準図鑑2
4085,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,costimacula,,(Oberthür),1880,,ウスチャマエモンコヤガ,,,,,,,Chorsia costimacula (Oberthür,"1880),リンゴ; ズミ(以上バラ科)",,日本産蛾類標準図鑑2
4086,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,japonica,,(Warren),1912,,マエモンコヤガ,,,,,,,Chorsia japonica (Warren,"1912),カマツカ (バラ科)",,日本産蛾類標準図鑑2
4087,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,noloides,,(Butler),1879,,エゾコヤガ,,,,,,,Chorsia noloides (Butler,不明,,日本産蛾類標準図鑑2
4088,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,sugii,,(Tanaka),1973,,ナカキマエモンコヤガ,,,,,,,Chorsia sugii (Tanaka,不明,,日本産蛾類標準図鑑2
4089,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,albicincta,,(Hampson),1898,,ウチジロコヤガ,,ホソバコヤガ,,,,,Chorsia albicincta (Hampson,"1898),ハナガガシ (ブナ科)",,日本産蛾類標準図鑑2
3950,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Chorsia,,albiscripta,,(Hampson),1898,,シロアミメコヤガ,,シロアミメヨトウ,,,,,,,,
4406,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Microxyla,,confusa,,(Wileman),1911,,スジモンコヤガ,,スジモンアツバ,,,,,Microxyla confusa (Wileman,"1911),クズ; ツルマメ; ヤブマメ(以上マメ科)",,日本産蛾類標準図鑑2
,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Pseudogyrtona,,masayukitanakai,,Kishida,2010,,マサユキコヤガ,,マサユキアツバ,,,,,,,,
4094,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Bryophilina,,mollicula,,(Graeser),[1889] 1888,,ウスアオモンコヤガ,,,,,,,Bryophilina mollicula (Graeser,"1889),アラカシ (ブナ科)",,日本産蛾類標準図鑑2
4095,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Azumaia,,micardiopsis,,Sugi,1982,,オキナワウスイロコヤガ,,,,,,,Azumaia micardiopsis Sugi,不明,,日本産蛾類標準図鑑2
4096,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Hyperstrotia,,flavipuncta,,(Leech),[1889],,モンキコヤガ,,,,,,,Hyperstrotia flavipuncta (Leech,"1889),各種の枯れ葉を食す。",,日本産蛾類標準図鑑2
4100,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Phyllophila,,obliterata,,(Rambur),1833,,ヨモギコヤガ,ヨモギコヤガ,,,,,,Phyllophila obliterata (Rambur,"1833),ヨモギ (キク科)",,日本産蛾類標準図鑑2
4101,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Ozarba,,punctigera,,Walker,1865,,ホシコヤガ,,,,,,,Ozarba punctigera Walker,"1865,キツネノマゴ (キツネノマゴ科)",,日本産蛾類標準図鑑2
4102,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Ozarba,,brunnea,,(Leech),1900,,ウスベニホシコヤガ,,,,,,,Ozarba brunnea (Leech,"1900),ハグロソウ (キツネノマゴ科)",,日本産蛾類標準図鑑2
4103,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Ozana,,chinensis,,(Leech),1900,,ヤジリモンコヤガ,,,,,,,Ozana chinensis (Leech,不明,,日本産蛾類標準図鑑2
4104,Noctuidae,ヤガ科,Eustrotiinae,スジコヤガ亜科,,,,,Naranga,,aenescens,,Moore,1881,,フタオビコヤガ,,,,,,,Naranga aenescens Moore,"1881,イネ (イネ科); イネの害虫として有名。",,日本産蛾類標準図鑑2
3896,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Imosca,,coreana,,(Matsumura),1926,,ツマモンキリガ,,,,,,,Imosca coreana (Matsumura,"1926),シナノキ (シナノキ科)",,日本産蛾類標準図鑑2
3951,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Sphragifera,,sigillata,,(Ménétriès),1859,,マルモンシロガ,,,,,,,Sphragifera sigillata (Ménétriès,"1859),オニグルミ; サワグルミ(以上クルミ科); サワシバ(カバノキ科)",,日本産蛾類標準図鑑2
3952,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Sphragifera,,biplaga,,(Walker),1858,,コマルモンシロガ,,,,,,,Sphragifera biplaga (Walker,不明,,日本産蛾類標準図鑑2
3953,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Chasmina,,candida,,(Walker),1865,,シロガ,,,,,,,Chasmina candida (Walker,"1865),オオハマボウ (アオイ科)",,日本産蛾類標準図鑑2
,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Chasmina,,takakuwai,,Kishida,2006,,オガサワラシロガ,,,,,,,Chasmina takakuwai Kishida,不明,,日本産蛾類標準図鑑2
4115,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Xanthodes,,albago,,(Fabricius),1794,,アオイガ,,,,,,,Xanthodes albago (Fabricius,不明,,日本産蛾類標準図鑑2
4116,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Xanthodes,,intersepta,,Guenée,1852,,ヒトトガリアオイガ,,"ヒトトガリ, ヒトトガリコヤガ",,,,,,,,
4117,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Xanthodes,,transversa,,Guenée,1852,,フタトガリアオイガ,,"フタトガリ, フタトガリコヤガ",,,,,,,,
4393,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Brevipecten,,consanguis,,Leech,1900,,フタクロアオイガ,,フタクロアツバ,,,,,,,,
4111,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Amyna,,punctum,,(Fabricius),1794,,クロコサビイロヤガ,,クロコサビイロコヤガ,,,,,,,,
4112,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Amyna,,axis,,Guenée,1852,,ヒメシロテンヤガ,,ヒメシロテンコヤガ,,,,,,,,
4113,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Amyna,,stellata,,Butler,1878,,サビイロヤガ,,サビイロコヤガ,,,,,,,,
,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Amyna,,sugiorum,,Kishida,2010,,ウスサビイロヤガ,,ウスサビイロコヤガ,,,,,,,,
4114,Noctuidae,ヤガ科,Bagisarinae,アオイガ亜科,,,,,Amyna,,natalis,,(Walker),[1859] 1858,,マドバネサビイロヤガ,,マドバネサビイロコヤガ,,,,,,,,
4106,Noctuidae,ヤガ科,Acontiinae,キマダラコヤガ亜科,,,,,Acontia,Emmelia,bicolora,,Leech,1889,,フタイロコヤガ,,,,,,,Acontia bicolora Leech,"1889,カラスノゴマ (アオイ科)",,日本産蛾類標準図鑑2
4107,Noctuidae,ヤガ科,Acontiinae,キマダラコヤガ亜科,,,,,Acontia,Emmelia,marmoralis,,(Fabricius),1794,,ウスキマダラコヤガ,,,,,,,Acontia marmoralis (Fabricius,不明,,日本産蛾類標準図鑑2
4109,Noctuidae,ヤガ科,Acontiinae,キマダラコヤガ亜科,,,,,Acontia,Emmelia,trabealis,,(Scopoli),1763,,キマダラコヤガ,,,,,,,Acontia trabealis (Scopoli,不明,,日本産蛾類標準図鑑2
4108,Noctuidae,ヤガ科,Acontiinae,キマダラコヤガ亜科,,,,,Acontia,Olivacontia,olivacea,,(Hampson),1891,,セマルモンコヤガ,,,,,,,Acontia olivacea (Hampson,不明,,日本産蛾類標準図鑑2
4310,Noctuidae,ヤガ科,Aediinae,ナカジロシタバ亜科,,,,,Aedia,,leucomelas,,(Linnaeus),1758,,ナカジロシタバ,,,,,,,Aedia leucomelas (Linnaeus,"1758),サツマイモ; ノアサガオ (ヒルガオ科); サツマイモの害虫。",,日本産蛾類標準図鑑2
4311,Noctuidae,ヤガ科,Aediinae,ナカジロシタバ亜科,,,,,Aedia,,kumamotonis,,(Matsumura),1926,,クマモトナカジロシタバ,,,,,,,Aedia kumamotonis (Matsumura,"1926),ヒルガオ; コヒルガオ (ヒルガオ科)",,日本産蛾類標準図鑑2
4312,Noctuidae,ヤガ科,Aediinae,ナカジロシタバ亜科,,,,,Ecpatia,,longinquua,,(Swinhoe),1890,,ヒメナカジロシタバ,,,,,,,Ecpatia longinquua (Swinhoe,"1890),ヤマヒハツ (コミカンソウ科)",,日本産蛾類標準図鑑2
3910,Noctuidae,ヤガ科,Aediinae,ナカジロシタバ亜科,,,,,Chytonix,,albonotata,,(Staudinger),1892,,ネグロヨトウ,,,,,,,Chytonix albonotata (Staudinger,不明,,日本産蛾類標準図鑑2
3911,Noctuidae,ヤガ科,Aediinae,ナカジロシタバ亜科,,,,,Chytonix,,subalbonotata,,Sugi,1959,,ホソバネグロヨトウ,,,,,,,Chytonix subalbonotata Sugi,不明,,日本産蛾類標準図鑑2
4241,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Arcte,,coerula,,(Guenée),1852,,フクラスズメ,,,,,,,Arcte coerula (Guenée,"1852),イラクサ; ラミー; コアカソ; カラムシ; ヤブマオ; ラセイタソウ; ハドノキ(以上イラクサ科); マルパウツギ(アジサイ科); コウゾ; クワ(以上クワ科); カナムグラ(アサ科),イラクサ科が主な寄主植物であるが; マルパウツギ(アジサイ科) コウゾ; クワ(以上クワ科); カナムグラ(アサ科)などを食べた例もある,日本産蛾類標準図鑑2
3397,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Trisuloides,,sericea,,Butler,1881,,ホリシャキシタケンモン,,,,,,,Trisuloides sericea Butler,"1881,野外ではウバメガシ; イチイガシ(以上ブナ科)で記録があり; アラカシ; クヌギ (以上ブナ科) でも飼育されている。",,日本産蛾類標準図鑑2
3398,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Trisuloides,,rotundipennis,,Sugi,1976,,マルバネキシタケンモン,,,,,,,Trisuloides rotundipennis Sugi. 1976,イチイガシ (ブナ科),,日本産蛾類標準図鑑2
3399,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Anacronicta,,nitida,,(Butler),1878,,ウスベリケンモン,,,,,,,Anacronicta nitida (Butler,"1878),ササ類 (イネ科)",,日本産蛾類標準図鑑2
3400,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Anacronicta,,okinawensis,,Sugi,1970,,オキナワウスベリケンモン,,,,,,,Anacronicta okinawensis Sugi,不明,,日本産蛾類標準図鑑2
3401,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Anacronicta,,caliginea,,(Butler),1881,,コウスベリケンモン,,,,,,,Anacronicta caliginea (Butler,"1881),ススキ (イネ科)",,日本産蛾類標準図鑑2
3402,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Tambana,,plumbea,,(Butler),1881,,ナマリケンモン,,,,,,,Tambana plumbea (Butler,"1881),ネザサ (イネ科)",,日本産蛾類標準図鑑2
3403,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Trichosea,,champa,,(Moore),1879,,キバラケンモン,,,,,,,Trichosea champa (Moore,"1879),サクラ類を主とし; コゴメウツギ; タチバナモドキ(以上バラ科); ヒサカキ(サカキ科); ツバキ(ツバキ科); ヒラドツツジ; シャクナゲ; アセビ; シャシャンボ(以上ツツジ科) など多種にわたる。",,日本産蛾類標準図鑑2
,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Trichosea,,ainu,,(Wileman),1911,,ニセキバラケンモン,,,,,,,Trichosea ainu (Wileman,"1911),アセビ (ツツジ科)",,日本産蛾類標準図鑑2
,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Trichosea,,ludifica,,(Linnaeus),1758,,キタキバラケンモン,,,,,,,Trichosea ludifica (Linnaeus,"1758),日本ではウラジロナナカマド (バラ科)が記録されている; ヨーロッパではナナカマド (バラ科)の他; ナラ類(ブナ科); カンバ類(カバノキ科); サクラ類 (バラ科) など; 多くの広葉樹につくという。",,日本産蛾類標準図鑑2
3404,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Panthea,,coenobita,,(Esper),1785,,カラフトゴマケンモン,,,,,,,Panthea coenobita (Esper,"1785),カラマツ; トウヒ; モミ (以上マツ科)などの針葉樹; ヒマラヤスギ(マツ科) でも飼育可能。",,日本産蛾類標準図鑑2
3405,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Colocasia,,mus,,(Oberthür),1884,,ケブカネグロケンモン,,,,,,,Colocasia mus (Oberthür,不明,,日本産蛾類標準図鑑2
3406,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Colocasia,,jezoensis,,(Matsumura),1931,,ネグロケンモン,,,,,,,Colocasia jezoensis (Matsumura,"1931),ミズナラ; クヌギ(以上ブナ科); ハルニレ(ニレ科); アサダ (カバノキ科); ムクロジ科など広葉落葉樹",,日本産蛾類標準図鑑2
3407,Noctuidae,ヤガ科,Pantheinae,ウスベリケンモン亜科,,,,,Colocasia,,umbrosa,,(Wileman),1911,,ヒメネグロケンモン,,,,,,,Colocasia umbrosa (Wileman,不明,,日本産蛾類標準図鑑2
3936,Noctuidae,ヤガ科,Balsinae,ナナメヒメヨトウ亜科,,,,,Balsa,,leodura,,(Staudinger),1887,,ナナメヒメヨトウ,,,,,,,Balsa leodura (Staudinger,"1887),ズミ(バラ科)",,日本産蛾類標準図鑑2
3408,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Cymatophoropsis,,trimaculata,,(Bremer),1861,,ミツモンケンモン,,,,,,,Cymatophoropsis trimaculata (Bremer,"1861),クロツバラ; クロウメモドキ(クロウメモドキ科)",,日本産蛾類標準図鑑2
3409,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Cymatophoropsis,,unca,,(Houlbert),1921,,ホソバミツモンケンモン,,,,,,,Cymatophoropsis unca (Houlbert,"1921),ネコノチチ (クロウメモドキ科)",,日本産蛾類標準図鑑2
3410,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Belciades,,niveola,,(Motschulsky),1866,,アオケンモン,,,,,,,Belciades niveola (Motschulsky,"1866),シナノキ (アオイ科)",,日本産蛾類標準図鑑2
3411,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Euromoia,,subpulchra,,(Alphéraky),1897,,キシタアオバケンモン,,,,,,,Euromoia subpulchra (Alphéraky,不明,,日本産蛾類標準図鑑2
3412,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Moma,,alpium,,(Osbeck),1778,,ゴマケンモン,,,,,,,Moma alpium (Osbeck,"1778),ミズナラ; カシワ; クリ; ブナ(以上ブナ科),寒冷地ではシラカンバ (カバノキ科)",,日本産蛾類標準図鑑2
3413,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Moma,,tsushimana,,Sugi,1982,,ツシマゴマケンモン,,,,,,,Moma tsushimana Sugi,不明,,日本産蛾類標準図鑑2
3414,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Moma,,kolthoffi,,(Bryk),1948,,キクビゴマケンモン,,,,,,,Moma kolthoffi (Bryk,"1948),クマシデ; サワシバ (以上カバノキ科)",,日本産蛾類標準図鑑2
3415,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Nacna,,malachites,,(Oberthür),1880,,ニッコウアオケンモン,,,,,,,Nacna malachitis (Oberthür,"1880),ニガクサ; クロバナヒキオコシ (以上シソ科)",,日本産蛾類標準図鑑2
3416,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Nacna,,sugitanii,,(Nagano),1918,,スギタニアオケンモン,,,,,,,Nacna sugitanii (Nagano,"1918),ミカエリソウ; テンニンソウ (以上シソ科)",,日本産蛾類標準図鑑2
3417,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Harrisimemna,,marmorata,,Hampson,1908,,スギタニゴマケンモン,,,,,,,Harrisimemna marmorata Hampson,"1908,オオカメノキ (レンプクソウ科)",,日本産蛾類標準図鑑2
3418,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Gerbathodes,,angusta,,(Butler),1879,,ヒメケンモン,,,,,,,Gerbathodes angusta (Butler,"1879),クヌギ (ブナ科)",,日本産蛾類標準図鑑2
3419,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Gerbathodes,,paupera,,(Staudinger),1892,,シロフヒメケンモン,,,,,,,Gerbathodes paupera (Staudinger,"1892),ミズナラ(ブナ科)",,日本産蛾類標準図鑑2
3420,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Acronicta,Acronicta,vulpina,,(Grote),1883,,シロケンモン,シロケンモン,,,,,,Acronicta vulpina (Grote,"1883),シラカンバ (カバノキ科)",,日本産蛾類標準図鑑2
3421,Noctuidae,ヤガ科,Acronictinae,ケンモンヤガ亜科,,,,,Acronicta,Acronicta,major,,(Bremer),1861,,オオケンモン,,,,,,,Acronicta major (Bremer,"1861),カエデ類 (ムクロジ科); リンゴ; スモモ (バラ科); ハリエンジュ(マメ科); ヤナギ科; ブナ科など",,日本産蛾類標準図鑑2
